ID,revolutions,humidity,vibration
1780,20.842,73.819,33.12
1780,20.844,73.819,33.12
1780,20.845,73.819,33.11
1780,20.847,73.819,3.31
1780,20.848,73.82,33.11
1780,20.849,73.82,33.11
1780,20.851,73.82,33.1
1780,20.852,73.82,31
1780,20.854,73.82,33.1
1780,20.855,73.821,33.1
1780,20.856,73.821,33.09
1780,20.858,73.821,3.31
1780,20.859,73.821,33.09
1780,20.861,73.822,33.09
1780,20.862,73.822,33.08
1780,20.864,73.822,3.31
1780,20.865,73.822,33.08
1780,20.866,73.822,33.08
1780,20.868,73.823,33.07
1780,20.869,73.823,3.31
1780,20.871,73.823,33.07
1780,20.872,73.823,33.07
1780,20.874,73.824,33.06
1780,20.875,73.824,3.31
1780,20.876,73.824,33.06
1780,20.878,73.824,33.06
1780,20.879,73.824,33.05
1780,20.881,73.825,3.31
1780,20.882,73.825,33.05
1780,20.883,73.825,33.05
1780,20.885,73.825,33.04
1780,20.886,73.826,3.3
1780,20.888,73.826,33.04
1780,20.889,73.826,33.04
1780,20.891,73.826,33.03
1780,20.892,73.827,3.3
1780,20.893,73.827,33.03
1780,20.895,73.827,33.03
1780,20.896,73.827,33.02
1780,20.898,73.827,3.3
1780,20.899,73.828,33.02
1780,20,73.828,33.02
1780,20.902,73.828,33.01
1780,20.903,73.828,3.3
1780,20.905,73.829,33.01
1780,20.906,73.829,33.01
1781,20.908,73.829,33
1781,20.909,73.829,3
1781,20.91,73.829,33
1781,20.912,73.83,33
1781,20.913,73.83,32.99
1781,20.915,73.83,3.3
1781,20.916,73.83,32.99
1781,20.918,73.831,32.99
1781,20.919,73.831,32.98
1781,20.92,73.831,3.3
1781,20.922,73.831,32.98
1781,20.923,73.831,32.98
1781,20.925,73.832,32.97
1781,20.926,73.832,3.3
1781,20.927,73.832,32.97
1781,20.929,73.832,32.97
1781,20.93,73.833,32.96
1781,20.932,73.833,3.3
1781,20.933,73.833,32.96
1781,20.935,73.833,32.96
1781,20.936,73.833,32.95
1781,20.937,73.834,3.3
1781,20.939,73.834,32.95
1781,20.94,73.834,32.95
1781,20.942,73.834,32.94
1781,20.943,73.835,3.29
1781,20.945,73.835,32.94
1781,20.946,73.835,32.94
1781,20.947,73.835,32.93
1781,20.949,73.835,3.29
1781,20.95,73.836,32.93
1781,20.952,73.836,32.93
1781,20.953,73.836,32.92
1781,20.954,73.836,3.29
1781,20.956,73.837,32.92
1781,20.957,73.837,32.92
1781,20.959,73.837,32.91
1781,20.96,73.837,3.29
1781,20.962,73.837,32.91
1781,20.963,73.838,32.91
1781,20.964,73.838,32.9
1781,20.966,73.838,29
1781,20.967,73.838,32.9
1781,20.969,73.839,32.9
1781,20.97,73.839,32.89
1781,20.971,73.839,3.29
1781,20.973,73.839,32.89
1781,20.974,73.84,32.89
1781,20.976,73.84,32.88
1781,20.977,73.84,3.29
1781,20.979,73.84,32.88
1781,20.98,73.84,32.88
1781,20.981,73.841,32.87
1781,20.983,73.841,3.29
1781,20.984,73.841,32.87
1781,20.986,73.841,32.87
1781,20.987,73.842,32.86
1781,20.989,73.842,3.29
1781,20.99,73.842,32.86
1781,20.991,73.842,32.86
1782,20.993,73.842,32.85
1782,20.994,73.843,3.29
1782,20.996,73.843,32.85
1782,20.997,73.843,32.85
1782,20.998,73.843,32.84
1782,21,73.844,3.28
1782,21.001,73.844,32.84
1782,21.003,73.844,32.84
1782,21.004,73.844,32.83
1782,21.006,73.844,3.28
1782,21.007,73.845,32.83
1782,21.008,73.845,32.83
1782,21,73.845,32.82
1782,21.011,73.845,3.28
1782,21.013,73.846,32.82
1782,21.014,73.846,32.82
1782,21.016,73.846,32.81
1782,21.017,73.846,3.28
1782,21.018,73.846,32.81
1782,21,73.847,32.81
1782,21.021,73.847,32.8
1782,21.023,73.847,28
1782,21.024,73.847,32.8
1782,21.025,73.848,32.8
1782,21.027,73.848,32.79
1782,21.028,73.848,3.28
1782,21,73.848,32.79
1782,21.031,73.848,32.79
1782,21.033,73.849,32.78
1782,21.034,73.849,3.28
1782,21.035,73.849,32.78
1782,21.037,73.849,32.78
1782,21.038,73.85,32.77
1782,21,73.85,3.28
1782,21.041,73.85,32.77
1782,21.042,73.85,32.77
1782,21.044,73.85,32.76
1782,21.045,73.851,3.28
1782,21.047,73.851,32.76
1782,21.048,73.851,32.76
1782,21,73.851,32.75
1782,21.051,73.852,3.28
1782,21.052,73.852,32.75
1782,21.054,73.852,32.75
1782,21.055,73.852,32.74
1782,21.057,73.852,3.27
1782,21.058,73.853,32.74
1782,21,73.853,32.74
1782,21.061,73.853,32.73
1782,21.062,73.853,3.27
1782,21.064,73.854,32.73
1782,21.065,73.854,32.73
1782,21.067,73.854,32.72
1782,21.068,73.854,3.27
1782,21.069,73.855,32.72
1782,21.071,73.855,32.72
1782,21.072,73.855,32.71
1782,21.074,73.855,3.27
1782,21.075,73.855,32.71
1782,21.077,73.856,32.71
1783,21.078,73.856,32.7
1783,21.079,73.856,27
1783,21.081,73.856,32.7
1783,21.082,73.857,32.7
1783,21.084,73.857,32.69
1783,21.085,73.857,3.27
1783,21.086,73.857,32.69
1783,21.088,73.857,32.69
1783,21.089,73.858,32.68
1783,21.091,73.858,3.27
1783,21.092,73.858,32.68
1783,21.094,73.858,32.68
1783,21.095,73.859,32.67
1783,21.096,73.859,3.27
1783,21.098,73.859,32.67
1783,21.099,73.859,32.67
1783,21.101,73.859,32.66
1783,21.102,73.86,3.27
1783,21.104,73.86,32.66
1783,21.105,73.86,32.66
1783,21.106,73.86,32.65
1783,21.108,73.861,3.27
1783,21.109,73.861,32.65
1783,21.111,73.861,32.65
1783,21.112,73.861,32.64
1783,21.113,73.861,3.26
1783,21.115,73.862,32.64
1783,21.116,73.862,32.64
1783,21.118,73.862,32.63
1783,21.119,73.862,3.26
1783,21.121,73.863,32.63
1783,21.122,73.863,32.63
1783,21.123,73.863,32.62
1783,21.125,73.863,3.26
1783,21.126,73.863,32.62
1783,21.128,73.864,32.62
1783,21.129,73.864,32.61
1783,21.131,73.864,3.26
1783,21.132,73.864,32.61
1783,21.133,73.865,32.61
1783,21.135,73.865,32.6
1783,21.136,73.865,26
1783,21.138,73.865,32.6
1783,21.139,73.865,32.6
1783,21.14,73.866,32.59
1783,21.142,73.866,3.26
1783,21.143,73.866,32.59
1783,21.145,73.866,32.59
1783,21.146,73.867,32.58
1783,21.148,73.867,3.26
1783,21.149,73.867,32.58
1783,21.15,73.867,32.58
1783,21.152,73.868,32.57
1783,21.153,73.868,3.26
1783,21.155,73.868,32.57
1783,21.156,73.868,32.57
1783,21.157,73.868,32.56
1783,21.159,73.869,3.26
1783,21.16,73.869,32.56
1783,21.162,73.869,32.56
1784,21.163,73.869,32.55
1784,21.165,73.87,3.26
1784,21.166,73.87,32.55
1784,21.167,73.87,32.55
1784,21.169,73.87,32.54
1784,21.17,73.87,3.25
1784,21.172,73.871,32.54
1784,21.173,73.871,32.54
1784,21.175,73.871,32.53
1784,21.176,73.871,3.25
1784,21.177,73.872,32.53
1784,21.179,73.872,32.53
1784,21.18,73.872,32.52
1784,21.182,73.872,3.25
1784,21.183,73.872,32.52
1784,21.184,73.873,32.52
1784,21.186,73.873,32.51
1784,21.187,73.873,3.25
1784,21.189,73.873,32.51
1784,21.19,73.874,32.51
1784,21.192,73.874,32.5
1784,21.193,73.874,25
1784,21.194,73.874,32.5
1784,21.196,73.874,32.5
1784,21.197,73.875,32.49
1784,21.199,73.875,3.25
1784,21,73.875,32.49
1784,21.202,73.875,32.49
1784,21.203,73.876,32.48
1784,21.204,73.876,3.25
1784,21.206,73.876,32.48
1784,21.207,73.876,32.48
1784,21.209,73.876,32.47
1784,21.21,73.877,3.25
1784,21.211,73.877,32.47
1784,21.213,73.877,32.47
1784,21.214,73.877,32.46
1784,21.216,73.878,3.25
1784,21.217,73.878,32.46
1784,21.219,73.878,32.46
1784,21.22,73.878,32.45
1784,21.221,73.879,3.25
1784,21.223,73.879,32.45
1784,21.224,73.879,32.45
1784,21.226,73.879,32.44
1784,21.227,73.879,3.24
1784,21.229,73.88,32.44
1784,21.23,73.88,32.44
1784,21.231,73.88,32.43
1784,21.233,73.88,3.24
1784,21.234,73.881,32.43
1784,21.236,73.881,32.43
1784,21.237,73.881,32.42
1784,21.238,73.881,3.24
1784,21.24,73.881,32.42
1784,21.241,73.882,32.42
1784,21.243,73.882,32.41
1784,21.244,73.882,3.24
1784,21.246,73.882,32.41
1784,21.247,73.883,32.41
1785,21.248,73.883,32.4
1785,21.25,73.883,24
1785,21.251,73.883,32.4
1785,21.253,73.883,32.4
1785,21.254,73.884,32.39
1785,21.255,73.884,3.24
1785,21.257,73.884,32.39
1785,21.258,73.884,32.39
1785,21.26,73.885,32.38
1785,21.261,73.885,3.24
1785,21.263,73.885,32.38
1785,21.264,73.885,32.38
1785,21.265,73.886,32.37
1785,21.267,73.886,3.24
1785,21.268,73.886,32.37
1785,21.27,73.886,32.37
1785,21.271,73.886,32.36
1785,21.273,73.887,3.24
1785,21.274,73.887,32.36
1785,21.275,73.887,32.36
1785,21.277,73.887,32.35
1785,21.278,73.888,3.24
1785,21.28,73.888,32.35
1785,21.281,73.888,32.35
1785,21.282,73.888,32.34
1785,21.284,73.888,3.23
1785,21.285,73.889,32.34
1785,21.287,73.889,32.34
1785,21.288,73.889,32.33
1785,21.29,73.889,3.23
1785,21.291,73.89,32.33
1785,21.292,73.89,32.33
1785,21.294,73.89,32.32
1785,21.295,73.89,3.23
1785,21.297,73.89,32.32
1785,21.298,73.891,32.32
1785,21,73.891,32.31
1785,21.301,73.891,3.23
1785,21.302,73.891,32.31
1785,21.304,73.892,32.31
1785,21.305,73.892,32.3
1785,21.307,73.892,23
1785,21.308,73.892,32.3
1785,21.309,73.893,32.3
1785,21.311,73.893,32.29
1785,21.312,73.893,3.23
1785,21.314,73.893,32.29
1785,21.315,73.893,32.29
1785,21.317,73.894,32.28
1785,21.318,73.894,3.23
1785,21.319,73.894,32.28
1785,21.321,73.894,32.28
1785,21.322,73.895,32.27
1785,21.324,73.895,3.23
1785,21.325,73.895,32.27
1785,21.326,73.895,32.27
1785,21.328,73.895,32.26
1785,21.329,73.896,3.23
1785,21.331,73.896,32.26
1785,21.332,73.896,32.26
1786,21.334,73.896,32.25
1786,21.335,73.897,3.23
1786,21.336,73.897,32.25
1786,21.338,73.897,32.25
1786,21.339,73.897,32.24
1786,21.341,73.898,3.22
1786,21.342,73.898,32.24
1786,21.344,73.898,32.24
1786,21.345,73.898,32.23
1786,21.346,73.898,3.22
1786,21.348,73.899,32.23
1786,21.349,73.899,32.23
1786,21.351,73.899,32.22
1786,21.352,73.899,3.22
1786,21.353,73.9,32.22
1786,21.355,73.9,32.22
1786,21.356,73.9,32.21
1786,21.358,73.9,3.22
1786,21.359,73.9,32.21
1786,21.361,73.901,32.21
1786,21.362,73.901,32.2
1786,21.363,73.901,22
1786,21.365,73.901,32.2
1786,21.366,73.902,32.2
1786,21.368,73.902,32.19
1786,21.369,73.902,3.22
1786,21.37,73.902,32.19
1786,21.372,73.902,32.19
1786,21.373,73.903,32.18
1786,21.375,73.903,3.22
1786,21.376,73.903,32.18
1786,21.378,73.903,32.18
1786,21.379,73.904,32.17
1786,21.38,73.904,3.22
1786,21.382,73.904,32.17
1786,21.383,73.904,32.17
1786,21.385,73.905,32.16
1786,21.386,73.905,3.22
1786,21.388,73.905,32.16
1786,21.389,73.905,32.16
1786,21.39,73.905,32.15
1786,21.392,73.906,3.22
1786,21.393,73.906,32.15
1786,21.395,73.906,32.15
1786,21.396,73.906,32.14
1786,21.397,73.907,3.21
1786,21.399,73.907,32.14
1786,21,73.907,32.14
1786,21.402,73.907,32.13
1786,21.403,73.907,3.21
1786,21.405,73.908,32.13
1786,21.406,73.908,32.13
1786,21.407,73.908,32.12
1786,21.409,73.908,3.21
1786,21.41,73.909,32.12
1786,21.412,73.909,32.12
1786,21.413,73.909,32.11
1786,21.415,73.909,3.21
1786,21.416,73.909,32.11
1786,21.417,73.91,32.11
1787,21.419,73.91,32.1
1787,21.42,73.91,21
1787,21.422,73.91,32.1
1787,21.423,73.911,32.1
1787,21.424,73.911,32.09
1787,21.426,73.911,3.21
1787,21.427,73.911,32.09
1787,21.429,73.912,32.09
1787,21.43,73.912,32.08
1787,21.432,73.912,3.21
1787,21.433,73.912,32.08
1787,21.434,73.912,32.08
1787,21.436,73.913,32.07
1787,21.437,73.913,3.21
1787,21.439,73.913,32.07
1787,21.44,73.913,32.07
1787,21.441,73.914,32.06
1787,21.443,73.914,3.21
1787,21.444,73.914,32.06
1787,21.446,73.914,32.06
1787,21.447,73.914,32.05
1787,21.449,73.915,3.21
1787,21.45,73.915,32.05
1787,21.451,73.915,32.05
1787,21.453,73.915,32.04
1787,21.454,73.916,3.2
1787,21.456,73.916,32.04
1787,21.457,73.916,32.04
1787,21.459,73.916,32.03
1787,21.46,73.916,3.2
1787,21.461,73.917,32.03
1787,21.463,73.917,32.03
1787,21.464,73.917,32.02
1787,21.466,73.917,3.2
1787,21.467,73.918,32.02
1787,21.468,73.918,32.02
1787,21.47,73.918,32.01
1787,21.471,73.918,3.2
1787,21.473,73.919,32.01
1787,21.474,73.919,32.01
1787,21.476,73.919,32
1787,21.477,73.919,3
1787,21.478,73.919,32
1787,21.48,73.92,32
1787,21.481,73.92,31.99
1787,21.483,73.92,3.2
1787,21.484,73.92,31.99
1787,21.486,73.921,31.99
1787,21.487,73.921,31.98
1787,21.488,73.921,3.2
1787,21.49,73.921,31.98
1787,21.491,73.921,31.98
1787,21.493,73.922,31.97
1787,21.494,73.922,3.2
1787,21.495,73.922,31.97
1787,21.497,73.922,31.97
1787,21.498,73.923,31.96
1787,21,73.923,3.2
1787,21.501,73.923,31.96
1787,21.503,73.923,31.96
1788,21.504,73.923,31.95
1788,21.505,73.924,3.2
1788,21.507,73.924,31.95
1788,21.508,73.924,31.95
1788,21.51,73.924,31.94
1788,21.511,73.925,3.19
1788,21.512,73.925,31.94
1788,21.514,73.925,31.94
1788,21.515,73.925,31.93
1788,21.517,73.926,3.19
1788,21.518,73.926,31.93
1788,21.52,73.926,31.93
1788,21.521,73.926,31.92
1788,21.522,73.926,3.19
1788,21.524,73.927,31.92
1788,21.525,73.927,31.92
1788,21.527,73.927,31.91
1788,21.528,73.927,3.19
1788,21.53,73.928,31.91
1788,21.531,73.928,31.91
1788,21.532,73.928,31.9
1788,21.534,73.928,19
1788,21.535,73.928,31.9
1788,21.537,73.929,31.9
1788,21.538,73.929,31.89
1788,21.539,73.929,3.19
1788,21.541,73.929,31.89
1788,21.542,73.93,31.89
1788,21.544,73.93,31.88
1788,21.545,73.93,3.19
1788,21.547,73.93,31.88
1788,21.548,73.93,31.88
1788,21.549,73.931,31.87
1788,21.551,73.931,3.19
1788,21.552,73.931,31.87
1788,21.554,73.931,31.87
1788,21.555,73.932,31.86
1788,21.557,73.932,3.19
1788,21.558,73.932,31.86
1788,21.559,73.932,31.86
1788,21.561,73.933,31.85
1788,21.562,73.933,3.19
1788,21.564,73.933,31.85
1788,21.565,73.933,31.85
1788,21.566,73.933,31.84
1788,21.568,73.934,3.18
1788,21.569,73.934,31.84
1788,21.571,73.934,31.84
1788,21.572,73.934,31.83
1788,21.574,73.935,3.18
1788,21.575,73.935,31.83
1788,21.576,73.935,31.83
1788,21.578,73.935,31.82
1788,21.579,73.935,3.18
1788,21.581,73.936,31.82
1788,21.582,73.936,31.82
1788,21.584,73.936,31.81
1788,21.585,73.936,3.18
1788,21.586,73.937,31.81
1788,21.588,73.937,31.81
1789,21.589,73.937,31.8
1789,21.591,73.937,18
1789,21.592,73.938,31.8
1789,21.593,73.938,31.8
1789,21.595,73.938,31.79
1789,21.596,73.938,3.18
1789,21.598,73.938,31.79
1789,21.599,73.939,31.79
1789,21.601,73.939,31.78
1789,21.602,73.939,3.18
1789,21.603,73.939,31.78
1789,21.605,73.94,31.78
1789,21.606,73.94,31.77
1789,21.608,73.94,3.18
1789,21.609,73.94,31.77
1789,21.61,73.94,31.77
1789,21.612,73.941,31.76
1789,21.613,73.941,3.18
1789,21.615,73.941,31.76
1789,21.616,73.941,31.76
1789,21.618,73.942,31.75
1789,21.619,73.942,3.18
1789,21.62,73.942,31.75
1789,21.622,73.942,31.75
1789,21.623,73.942,31.74
1789,21.625,73.943,3.17
1789,21.626,73.943,31.74
1789,21.628,73.943,31.74
1789,21.629,73.943,31.73
1789,21.63,73.944,3.17
1789,21.632,73.944,31.73
1789,21.633,73.944,31.73
1789,21.635,73.944,31.72
1789,21.636,73.945,3.17
1789,21.637,73.945,31.72
1789,21.639,73.945,31.72
1789,21.64,73.945,31.71
1789,21.642,73.945,3.17
1789,21.643,73.946,31.71
1789,21.645,73.946,31.71
1789,21.646,73.946,31.7
1789,21.647,73.946,17
1789,21.649,73.947,31.7
1789,21.65,73.947,31.7
1789,21.652,73.947,31.69
1789,21.653,73.947,3.17
1789,21.655,73.947,31.69
1789,21.656,73.948,31.69
1789,21.657,73.948,31.68
1789,21.659,73.948,3.17
1789,21.66,73.948,31.68
1789,21.662,73.949,31.68
1789,21.663,73.949,31.67
1789,21.664,73.949,3.17
1789,21.666,73.949,31.67
1789,21.667,73.949,31.67
1789,21.669,73.95,31.66
1789,21.67,73.95,3.17
1789,21.672,73.95,31.66
1789,21.673,73.95,31.66
1790,21.674,73.951,31.65
1790,21.676,73.951,3.17
1790,21.677,73.951,31.65
1790,21.679,73.951,31.65
1790,21.68,73.952,31.64
1790,21.681,73.952,3.16
1790,21.683,73.952,31.64
1790,21.684,73.952,31.64
1790,21.686,73.952,31.63
1790,21.687,73.953,3.16
1790,21.689,73.953,31.63
1790,21.69,73.953,31.63
1790,21.691,73.953,31.62
1790,21.693,73.954,3.16
1790,21.694,73.954,31.62
1790,21.696,73.954,31.62
1790,21.697,73.954,31.61
1790,21.699,73.954,3.16
1790,21,73.955,31.61
1790,21.701,73.955,31.61
1790,21.703,73.955,31.6
1790,21.704,73.955,16
1790,21.706,73.956,31.6
1790,21.707,73.956,31.6
1790,21.708,73.956,31.59
1790,21.71,73.956,3.16
1790,21.711,73.956,31.59
1790,21.713,73.957,31.59
1790,21.714,73.957,31.58
1790,21.716,73.957,3.16
1790,21.717,73.957,31.58
1790,21.718,73.958,31.58
1790,21.72,73.958,31.57
1790,21.721,73.958,3.16
1790,21.723,73.958,31.57
1790,21.724,73.959,31.57
1790,21.726,73.959,31.56
1790,21.727,73.959,3.16
1790,21.728,73.959,31.56
1790,21.73,73.959,31.56
1790,21.731,73.96,31.55
1790,21.733,73.96,3.16
1790,21.734,73.96,31.55
1790,21.735,73.96,31.55
1790,21.737,73.961,31.54
1790,21.738,73.961,3.15
1790,21.74,73.961,31.54
1790,21.741,73.961,31.54
1790,21.743,73.961,31.53
1790,21.744,73.962,3.15
1790,21.745,73.962,31.53
1790,21.747,73.962,31.53
1790,21.748,73.962,31.52
1790,21.75,73.963,3.15
1790,21.751,73.963,31.52
1790,21.752,73.963,31.52
1790,21.754,73.963,31.51
1790,21.755,73.963,3.15
1790,21.757,73.964,31.51
1790,21.758,73.964,31.51
1791,21.76,73.964,31.5
1791,21.761,73.964,15
1791,21.762,73.965,31.5
1791,21.764,73.965,31.5
1791,21.765,73.965,31.49
1791,21.767,73.965,3.15
1791,21.768,73.966,31.49
1791,21.77,73.966,31.49
1791,21.771,73.966,31.48
1791,21.772,73.966,3.15
1791,21.774,73.966,31.48
1791,21.775,73.967,31.48
1791,21.777,73.967,31.47
1791,21.778,73.967,3.15
1791,21.779,73.967,31.47
1791,21.781,73.968,31.47
1791,21.782,73.968,31.46
1791,21.784,73.968,3.15
1791,21.785,73.968,31.46
1791,21.787,73.968,31.46
1791,21.788,73.969,31.45
1791,21.789,73.969,3.15
1791,21.791,73.969,31.45
1791,21.792,73.969,31.45
1791,21.794,73.97,31.44
1791,21.795,73.97,3.14
1791,21.796,73.97,31.44
1791,21.798,73.97,31.44
1791,21.799,73.971,31.43
1791,21.801,73.971,3.14
1791,21.802,73.971,31.43
1791,21.804,73.971,31.43
1791,21.805,73.971,31.42
1791,21.806,73.972,3.14
1791,21.808,73.972,31.42
1791,21.809,73.972,31.42
1791,21.811,73.972,31.41
1791,21.812,73.973,3.14
1791,21.814,73.973,31.41
1791,21.815,73.973,31.41
1791,21.816,73.973,31.4
1791,21.818,73.973,14
1791,21.819,73.974,31.4
1791,21.821,73.974,31.4
1791,21.822,73.974,31.39
1791,21.823,73.974,3.14
1791,21.825,73.975,31.39
1791,21.826,73.975,31.39
1791,21.828,73.975,31.38
1791,21.829,73.975,3.14
1791,21.831,73.975,31.38
1791,21.832,73.976,31.38
1791,21.833,73.976,31.37
1791,21.835,73.976,3.14
1791,21.836,73.976,31.37
1791,21.838,73.977,31.37
1791,21.839,73.977,31.36
1791,21.841,73.977,3.14
1791,21.842,73.977,31.36
1791,21.843,73.978,31.36
1792,21.845,73.978,31.35
1792,21.846,73.978,3.14
1792,21.848,73.978,31.35
1792,21.849,73.978,31.35
1792,21.85,73.979,31.34
1792,21.852,73.979,3.13
1792,21.853,73.979,31.34
1792,21.855,73.979,31.34
1792,21.856,73.98,31.33
1792,21.858,73.98,3.13
1792,21.859,73.98,31.33
1792,21.86,73.98,31.33
1792,21.862,73.98,31.32
1792,21.863,73.981,3.13
1792,21.865,73.981,31.32
1792,21.866,73.981,31.32
1792,21.867,73.981,31.31
1792,21.869,73.982,3.13
1792,21.87,73.982,31.31
1792,21.872,73.982,31.31
1792,21.873,73.982,31.3
1792,21.875,73.982,13
1792,21.876,73.983,31.3
1792,21.877,73.983,31.3
1792,21.879,73.983,31.29
1792,21.88,73.983,3.13
1792,21.882,73.984,31.29
1792,21.883,73.984,31.29
1792,21.885,73.984,31.28
1792,21.886,73.984,3.13
1792,21.887,73.985,31.28
1792,21.889,73.985,31.28
1792,21.89,73.985,31.27
1792,21.892,73.985,3.13
1792,21.893,73.985,31.27
1792,21.894,73.986,31.27
1792,21.896,73.986,31.26
1792,21.897,73.986,3.13
1792,21.899,73.986,31.26
1792,21,73.987,31.26
1792,21.902,73.987,31.25
1792,21.903,73.987,3.13
1792,21.904,73.987,31.25
1792,21.906,73.987,31.25
1792,21.907,73.988,31.24
1792,21.909,73.988,3.12
1792,21.91,73.988,31.24
1792,21.912,73.988,31.24
1792,21.913,73.989,31.23
1792,21.914,73.989,3.12
1792,21.916,73.989,31.23
1792,21.917,73.989,31.23
1792,21.919,73.989,31.22
1792,21.92,73.99,3.12
1792,21.921,73.99,31.22
1792,21.923,73.99,31.22
1792,21.924,73.99,31.21
1792,21.926,73.991,3.12
1792,21.927,73.991,31.21
1792,21.929,73.991,31.21
1793,21.93,73.991,31.2
1793,21.931,73.992,3
1793,21.933,73.992,31.2
1793,21.934,73.992,31.2
1793,21.936,73.992,31.19
1793,21.937,73.992,3.12
1793,21.939,73.993,31.19
1793,21.94,73.993,31.19
1793,21.941,73.993,31.18
1793,21.943,73.993,3.12
1793,21.944,73.994,31.18
1793,21.946,73.994,31.18
1793,21.947,73.994,31.17
1793,21.948,73.994,3.12
1793,21.95,73.994,31.17
1793,21.951,73.995,31.17
1793,21.953,73.995,31.16
1793,21.954,73.995,3.12
1793,21.956,73.995,31.16
1793,21.957,73.996,31.16
1793,21.958,73.996,31.15
1793,21.96,73.996,3.12
1793,21.961,73.996,31.15
1793,21.963,73.996,31.15
1793,21.964,73.997,31.14
1793,21.965,73.997,3.11
1793,21.967,73.997,31.14
1793,21.968,73.997,31.14
1793,21.97,73.998,31.13
1793,21.971,73.998,3.11
1793,21.973,73.998,31.13
1793,21.974,73.998,31.13
1793,21.975,73.999,31.12
1793,21.977,73.999,3.11
1793,21.978,73.999,31.12
1793,21.98,73.999,31.12
1793,21.981,73.999,31.11
1793,21.983,74,3.11
1793,21.984,74,31.11
1793,21.985,74,31.11
1793,21.987,74,31.1
1793,21.988,74.001,3
1793,21.99,74.001,31.1
1793,21.991,74.001,31.1
1793,21.992,74.001,31.09
1793,21.994,74.001,3.11
1793,21.995,74.002,31.09
1793,21.997,74.002,31.09
1793,21.998,74.002,31.08
1793,22,74.002,3.11
1793,22.001,74.003,31.08
1793,22.002,74.003,31.08
1793,22.004,74.003,31.07
1793,22.005,74.003,3.11
1793,22.007,74.003,31.07
1793,22.008,74.004,31.07
1793,22,74.004,31.06
1793,22.011,74.004,3.11
1793,22.012,74.004,31.06
1793,22.014,74.005,31.06
1794,22.015,74.005,31.05
1794,22.017,74.005,3.11
1794,22.018,74.005,31.05
1794,22.019,74.006,31.05
1794,22.021,74.006,31.04
1794,22.022,74.006,3.1
1794,22.024,74.006,31.04
1794,22.025,74.006,31.04
1794,22.027,74.007,31.03
1794,22.028,74.007,3.1
1794,22.029,74.007,31.03
1794,22.031,74.007,31.03
1794,22.032,74.008,31.02
1794,22.034,74.008,3.1
1794,22.035,74.008,31.02
1794,22.036,74.008,31.02
1794,22.038,74.008,31.01
1794,22.039,74.009,3.1
1794,22.041,74.009,31.01
1794,22.042,74.009,31.01
1794,22.044,74.009,31
1794,22.045,74.01,3
1794,22.046,74.01,31
1794,22.048,74.01,31
1794,22.049,74.01,30.99
1794,22.051,74.011,3.1
1794,22.052,74.011,30.99
1794,22.054,74.011,30.99
1794,22.055,74.011,30.98
1794,22.056,74.011,3.1
1794,22.058,74.012,30.98
1794,22.059,74.012,30.98
1794,22.061,74.012,30.97
1794,22.062,74.012,3.1
1794,22.063,74.013,30.97
1794,22.065,74.013,30.97
1794,22.066,74.013,30.96
1794,22.068,74.013,3.1
1794,22.069,74.013,30.96
1794,22.071,74.014,30.96
1794,22.072,74.014,30.95
1794,22.073,74.014,3.1
1794,22.075,74.014,30.95
1794,22.076,74.015,30.95
1794,22.078,74.015,30.94
1794,22.079,74.015,3.09
1794,22.081,74.015,30.94
1794,22.082,74.015,30.94
1794,22.083,74.016,30.93
1794,22.085,74.016,3.09
1794,22.086,74.016,30.93
1794,22.088,74.016,30.93
1794,22.089,74.017,30.92
1794,22,74.017,3.09
1794,22.092,74.017,30.92
1794,22.093,74.017,30.92
1794,22.095,74.018,30.91
1794,22.096,74.018,3.09
1794,22.098,74.018,30.91
1794,22.099,74.018,30.91
1795,22,74.018,30.9
1795,22.102,74.019,3
1795,22.103,74.019,30.9
1795,22.105,74.019,30.9
1795,22.106,74.019,30.89
1795,22.107,74.02,3.09
1795,22.109,74.02,30.89
1795,22,74.02,30.89
1795,22.112,74.02,30.88
1795,22.113,74.02,3.09
1795,22.115,74.021,30.88
1795,22.116,74.021,30.88
1795,22.117,74.021,30.87
1795,22.119,74.021,3.09
1795,22,74.022,30.87
1795,22.122,74.022,30.87
1795,22.123,74.022,30.86
1795,22.125,74.022,3.09
1795,22.126,74.022,30.86
1795,22.127,74.023,30.86
1795,22.129,74.023,30.85
1795,22.13,74.023,3.09
1795,22.132,74.023,30.85
1795,22.133,74.024,30.85
1795,22.134,74.024,30.84
1795,22.136,74.024,3.08
1795,22.137,74.024,30.84
1795,22.139,74.025,30.84
1795,22.14,74.025,30.83
1795,22.142,74.025,3.08
1795,22.143,74.025,30.83
1795,22.144,74.025,30.83
1795,22.146,74.026,30.82
1795,22.147,74.026,3.08
1795,22.149,74.026,30.82
1795,22.15,74.026,30.82
1795,22.151,74.027,30.81
1795,22.153,74.027,3.08
1795,22.154,74.027,30.81
1795,22.156,74.027,30.81
1795,22.157,74.027,30.8
1795,22.159,74.028,3
1795,22.16,74.028,30.8
1795,22.161,74.028,30.8
1795,22.163,74.028,30.79
1795,22.164,74.029,3.08
1795,22.166,74.029,30.79
1795,22.167,74.029,30.79
1795,22.169,74.029,30.78
1795,22.17,74.029,3.08
1795,22.171,74.03,30.78
1795,22.173,74.03,30.78
1795,22.174,74.03,30.77
